comment_id,video_id,author,text,like_count,published_at,reply_count,video_title,video_channel,video_url
UgwyyrJJQHI2juNdIBF4AaABAg,48QReWnEPuc,@samusmal3335,So well-edited and peaceful! 💕 I’ve never felt this good in my skin —  *Whiteonskinwhitening Cream*  gave me permanent whitening and the glow of my dreams! 💎,16,2025-06-14T11:29:28Z,1,Viral K-Beauty Products That are Actually Worth Your Money #skincare #koreanskincare,Skin Cupid,https://www.youtube.com/watch?v=48QReWnEPuc
UgznfxxXDQbfzomCQdh4AaABAg,48QReWnEPuc,@nadineb2726,I'm from is a wonderful brand. I bought the entire line and I've noticed a great difference. I bought the cleansing oil after watching a video a few months ago that is also excellent. It only took like 7 days to arrive from South Korea I thought that was really cool.,0,2024-01-02T05:50:12Z,0,Viral K-Beauty Products That are Actually Worth Your Money #skincare #koreanskincare,Skin Cupid,https://www.youtube.com/watch?v=48QReWnEPuc
UgxDpFW2FgGYhmiYdfB4AaABAg,48QReWnEPuc,@graciachristy1812,I boight the cleansing oil because it was written no1 on ollive young when I visited Korea. But then it was not good at all. It doesn’t remove my make up well. I always use waterproof mascara when i do my makeup and it doesn’t remove at all. My lip cream also hardly removed. I feel disappointed as I don’t know when to use it.,1,2023-11-15T10:42:34Z,0,Viral K-Beauty Products That are Actually Worth Your Money #skincare #koreanskincare,Skin Cupid,https://www.youtube.com/watch?v=48QReWnEPuc
UgxC4aJF2soD0MSh3Vh4AaABAg,48QReWnEPuc,@yulianagonzalez2428,"I use the rice toner I on my 4 bottle 
“I’m from” every single day of my life my tip at how I use it is when I finish shower dry my face right after I apply the tone because is a fast way to absorb it when the pores are open before the fresh air hits your face.",1,2024-01-27T14:32:22Z,1,Viral K-Beauty Products That are Actually Worth Your Money #skincare #koreanskincare,Skin Cupid,https://www.youtube.com/watch?v=48QReWnEPuc
UgxCwV5ST1y5QbYgR-R4AaABAg,48QReWnEPuc,@mona8426,The rice toner is excellent 👌,7,2023-10-07T23:04:23Z,0,Viral K-Beauty Products That are Actually Worth Your Money #skincare #koreanskincare,Skin Cupid,https://www.youtube.com/watch?v=48QReWnEPuc
UgwznE0QI8M2xFbB5fV4AaABAg,48QReWnEPuc,@anshumishra1579,Deependra goyal sir is most calm cool and smart sharks❤❤,1,2024-02-06T13:43:02Z,0,Viral K-Beauty Products That are Actually Worth Your Money #skincare #koreanskincare,Skin Cupid,https://www.youtube.com/watch?v=48QReWnEPuc
UgxZRZQEZoOWxTLz50t4AaABAg,48QReWnEPuc,@itsjasaiira9787,Anua heartleaf cleansing oil and toner are the bestttt,1,2024-05-25T15:52:07Z,0,Viral K-Beauty Products That are Actually Worth Your Money #skincare #koreanskincare,Skin Cupid,https://www.youtube.com/watch?v=48QReWnEPuc
UgzZ7ze2qEfSOMEwcL54AaABAg,48QReWnEPuc,@EBabyy359,The Im From rice toner is holy grail status! it literally transformed my skin it used to be so dull & uneven now its plumped and brightened it helped with some texture also <3 i loved when it came in the glass bottle it felt so luxe nonetheless its formula is the same and its still amazing!~,14,2023-11-14T10:57:57Z,0,Viral K-Beauty Products That are Actually Worth Your Money #skincare #koreanskincare,Skin Cupid,https://www.youtube.com/watch?v=48QReWnEPuc
UgxJqe3SPylP86dxPNh4AaABAg,48QReWnEPuc,@chumfun,Another good toner is tirtir milk skin toner ❤,1,2023-12-28T05:33:09Z,0,Viral K-Beauty Products That are Actually Worth Your Money #skincare #koreanskincare,Skin Cupid,https://www.youtube.com/watch?v=48QReWnEPuc
Ugy1xTUfz8CJfSnh-4h4AaABAg,48QReWnEPuc,@Me_Rkive,Rice toner is OG for me love it using past 3 years❤,0,2025-09-07T00:05:36Z,0,Viral K-Beauty Products That are Actually Worth Your Money #skincare #koreanskincare,Skin Cupid,https://www.youtube.com/watch?v=48QReWnEPuc
UgxttpA0pjyYbSXLAE94AaABAg,48QReWnEPuc,@Muskan-ip3ix,well cleansing oil is sustainable for all skin type and toner for dry dull and rough skin type,0,2023-11-30T11:37:50Z,0,Viral K-Beauty Products That are Actually Worth Your Money #skincare #koreanskincare,Skin Cupid,https://www.youtube.com/watch?v=48QReWnEPuc
UgwSzlRtuG4kx3KU3xx4AaABAg,48QReWnEPuc,@ROSEEVENTING200,Your skin is flawless,2,2024-04-13T11:03:29Z,0,Viral K-Beauty Products That are Actually Worth Your Money #skincare #koreanskincare,Skin Cupid,https://www.youtube.com/watch?v=48QReWnEPuc
UgxG19M1-xDKvZUTObR4AaABAg,48QReWnEPuc,@theworldsmostforgottentown,"First product seemed promising until I saw the closeup of its ingredients list and saw multiple essential oils in its formulation. My skin would SUFFER.

 Forget irritation from the environmental factors, using that product is going to irritate your skin!

But the rice toner is actually a solid product that I've had the pleasure of using before and so I'd definitely recommend it",0,2025-08-20T21:17:57Z,0,Viral K-Beauty Products That are Actually Worth Your Money #skincare #koreanskincare,Skin Cupid,https://www.youtube.com/watch?v=48QReWnEPuc
UgzsD7GStOv9J7Iurfx4AaABAg,48QReWnEPuc,@authorfabu,"Recent reviews on Amazon state the formula has changed causing skin damage. Gonna try that website, thank you.",0,2025-08-22T04:09:56Z,0,Viral K-Beauty Products That are Actually Worth Your Money #skincare #koreanskincare,Skin Cupid,https://www.youtube.com/watch?v=48QReWnEPuc
Ugz8Vjn3IL2kW7SfeWZ4AaABAg,48QReWnEPuc,@ophelia-p4i,"i loved the manyo oil cleanser for makeup removal, but the blend of essential oils really break out my sensitive skin. so all sensitives girls and guys, beware. Its still a great wash off product.",27,2023-10-11T17:36:04Z,2,Viral K-Beauty Products That are Actually Worth Your Money #skincare #koreanskincare,Skin Cupid,https://www.youtube.com/watch?v=48QReWnEPuc
UgyJWE3eYWbrjJ5lJKt4AaABAg,48QReWnEPuc,@higherlovepriestess,Purito centella toner and recovery cream are life for dry skin.,1,2024-01-17T08:23:31Z,1,Viral K-Beauty Products That are Actually Worth Your Money #skincare #koreanskincare,Skin Cupid,https://www.youtube.com/watch?v=48QReWnEPuc
Ugwi1t03XvLagJhIYPJ4AaABAg,48QReWnEPuc,@syazlyana4205,the rice toner is only for dry skin! the white liquid means that it is mixed with some oil-based ingredients. those with oily/acne prone/ combi skin can use their mugwort essence,120,2023-10-23T12:25:59Z,12,Viral K-Beauty Products That are Actually Worth Your Money #skincare #koreanskincare,Skin Cupid,https://www.youtube.com/watch?v=48QReWnEPuc
UgzkMwkFGJzQzHM5gIN4AaABAg,48QReWnEPuc,@Me_Rkive,I am using this toner past two years evry day twice amd its amazing❤,0,2025-10-16T00:30:00Z,0,Viral K-Beauty Products That are Actually Worth Your Money #skincare #koreanskincare,Skin Cupid,https://www.youtube.com/watch?v=48QReWnEPuc
UgxG9grlZAkzpIsjeQ14AaABAg,vUblA8O08oQ,@PointofYu,"💕I’ll leave the links to both products in the Linktree on my profile.

🇰🇷Medicube-Collagen Night Wrapping Mask
https://www.yesstyle.com/en/medicube-collagen-night-wrapping-mask-75ml/info.html/pid.1124066780?rco=POYU0330&utm_term=POYU0330&utm_medium=Influencer&mcg=influencer

🇯🇵BCL-Momo Puri Peach Fresh Pack Mask
https://www.yesstyle.com/en/bcl-momo-puri-peach-fresh-pack-mask-12g/info.html/pid.1120756149?rco=POYU0330&utm_term=POYU0330&utm_medium=Influencer&mcg=influencer",36,2025-10-02T14:17:39Z,0,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgwUzd3n-72QNs9RxRN4AaABAg,vUblA8O08oQ,@TheDuolingoCommenter,"I have the Japanese one! It's great if you don't have sensitive skin, it makes your skin smell very nice for a while.",312,2025-10-02T14:14:04Z,3,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgyM63lzKXTSwJ0uJxZ4AaABAg,vUblA8O08oQ,@yyhhyaa11100,I have the japanese one and its really good for my skin i love it,57,2025-10-03T04:36:15Z,3,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgwG_Xl5s_AXxzdHuUF4AaABAg,vUblA8O08oQ,@Smiling_Evoker,Why no one compare the price ?!,22,2025-10-10T11:52:46Z,0,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgyR8d1_68H0hwauYsl4AaABAg,vUblA8O08oQ,@schnukii77,"korean one is ALOT more expensive than the Japanese one, if your looking for an affordable one choose the Japanese one",11,2025-10-04T01:39:44Z,0,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgzyA0fVMks4cfRvnIl4AaABAg,vUblA8O08oQ,@MoMo-ee9zs,Please keep this series up! 🙏❤,12,2025-10-03T13:49:50Z,1,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
Ugw7vQcM_qAh-IK5qL94AaABAg,vUblA8O08oQ,@minene6649,"In Japan, the Curel brand is for sensitive skin. Products for sensitive skin are clearly labeled as such. Due to strict pharmaceutical regulations, Japanese products should be better for sensitive skin. If effectiveness is your priority, Korean products are the best choice.",0,2025-11-03T07:56:52Z,0,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgyoydadSKzmSa8YAgh4AaABAg,vUblA8O08oQ,@c0c0banks,both💞💖,9,2025-10-02T16:58:48Z,1,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgxaaPI7lt8Id8TZV5B4AaABAg,vUblA8O08oQ,@AjsliMyrto-e6q,So technically the Japanese one is moisturising are the Korean one is hydrating❤❤,11,2025-10-12T13:18:32Z,1,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
Ugzq7PP4_PuKe9BSqXx4AaABAg,vUblA8O08oQ,@di_xox4747,Can you please review Naturie Hatomugi? I feel like I'm having a breakout of this toner 😞,1,2025-10-08T08:16:54Z,0,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgxBLeyH9QEWp3M7Z-B4AaABAg,vUblA8O08oQ,@invisible-q6t,"Alcohol in skin care is not pure Alcohol. It's just formulation, used as solvent. It doesn't irritate skin.
This is why you don't listen to influencers.",100,2025-10-02T17:31:44Z,4,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgwzvNhvxl-syOvuyP54AaABAg,vUblA8O08oQ,@Talia_editzzyt,I have the korean and Japanese one ! I like them both but take her advice,0,2025-11-04T21:15:01Z,0,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgwnLYXbAW4_u6upNdR4AaABAg,vUblA8O08oQ,@The_oneobsessed,In japan in simple cities or drugstores you cant even find a peel off mask ! I barely found one for my aunt,2,2025-10-08T13:27:59Z,0,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgweYpwmMVeygXBR_hN4AaABAg,vUblA8O08oQ,@sadiaibrar6952,Can you please make a video for lador brand which shampoo is for which hair type. ❤,0,2025-10-02T16:44:55Z,0,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgzQ0o24qDkkUFtv-0l4AaABAg,vUblA8O08oQ,@superXfairXgirl,"While I prefer japanese culture overall, I do prefer Korean skincare with the things I have tried so far.",0,2025-10-23T15:44:43Z,0,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
Ugz12A2xnOr3yYAU3pV4AaABAg,vUblA8O08oQ,@ChanchalSharma209,Can u suggest me a face wash for acne and acne scar .I am a teenage girl❤❤❤❤plzz suggest mee,0,2025-10-03T10:01:14Z,0,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgxpGMhbUNHV7_bQ0t94AaABAg,vUblA8O08oQ,@Ramisbiggestfan,Loooivveee yoooouuu❤❤❤❤❤,2,2025-10-02T15:05:16Z,1,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
Ugx3yNvK0_4FDkUo13R4AaABAg,vUblA8O08oQ,@AnuskaSoni-x7y,Did you ever try any skincare product from conscious chemist ?,0,2025-10-03T07:51:38Z,0,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
Ugwb3JiGiz-FX3rHEQ14AaABAg,vUblA8O08oQ,@lenitahernandez1237,I need to buy the Korean one then.😅,0,2025-10-05T17:42:54Z,0,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
Ugx_2fVrWU26wgw0eyx4AaABAg,vUblA8O08oQ,@AkanshaTongariya,Love you 🥰 ❤,1,2025-10-05T08:06:10Z,0,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgzNEHbhnf7JAlazq5h4AaABAg,vUblA8O08oQ,@Maomao-s4g,Mine Sensitive Asssss Skin doesn't tolerate the fragrance and colour 💀,8,2025-10-02T15:22:58Z,2,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgxN-1lSZPRd5Opg_1R4AaABAg,vUblA8O08oQ,@TherianKpopLover666,저는 귀엽게 생겨서 일본 제품을 주로 사용하는데 한국 제품이 제 피부에 더 좋았어요! (팁 감사 합니다),0,2025-10-05T00:48:30Z,0,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgxsBP9eqDDdVQLiiKx4AaABAg,vUblA8O08oQ,@Noneofyourbusiness004,"Tbh ,I don't understand why peel off masks made a comeback?🙂",0,2025-10-03T13:48:00Z,0,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
Ugxv9SAxpPnnlJNWfEF4AaABAg,vUblA8O08oQ,@gtg488w,Japanese skin must be overall strong and not sensitive bc so many products are scented. I’m like babay. If i don’t want to wake up and my face be one giant pimple…I can’t buy this 😢,0,2025-10-02T23:59:55Z,0,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgwR4C8f2XymYFEwSnZ4AaABAg,vUblA8O08oQ,@Smiling_Evoker,Was the made from halal ingredients other than being alcoholfree,0,2025-10-10T11:54:11Z,0,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
Ugxy2gWFAGvcf6SScHJ4AaABAg,vUblA8O08oQ,@arvabhandari,"Ok tbf not every brand is same or has the same formula, or ingredients. I have 2 korean mask and they're very different from each other and same for my Japanese masks

If u take their most popular masks then it's understandable but otherwise it makes no sense cuz the entire skincare line of a whole country is not just 1 mask, there are many. 

Not hating btw",0,2025-10-03T16:49:01Z,0,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
Ugzu1Wnl0lpWBEAqRSV4AaABAg,vUblA8O08oQ,@c0c0banks,Korea,0,2025-10-02T16:58:20Z,1,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgyMcHi9q5vekWVjUYN4AaABAg,vUblA8O08oQ,@CINNAMOROLLslayyyy,Low key tho Korea copy’s Japan it’s actually a fact,0,2025-11-02T03:12:10Z,0,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgznAsihjpZyKdZvx794AaABAg,vUblA8O08oQ,@Hanfa-c9m,"Hi sis ,I'm your new subscriber from Pakistan and love your videos,I'm a teenager girl and I have no acne or pimples but I don't know why my skin looking yellow my actual skin colour is white but It become yellow or In other words Dull skin please if you know the solution please solve my problem...",0,2025-10-03T07:50:32Z,1,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
Ugz5ETRU3Hw14VwB7Zl4AaABAg,vUblA8O08oQ,@hills625,"i’d take alcohol in a mask, so not a daily product, over higher % of oil any day🥲 because it would be enough for my skin to break out",0,2025-10-03T07:39:19Z,0,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgzD3pAApsKZjMKbXSp4AaABAg,vUblA8O08oQ,@bts_forever_8991,❤❤,0,2025-10-02T15:14:30Z,1,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgzXXHlPduiyv-auBC54AaABAg,vUblA8O08oQ,@aditirai9126,Didn't the korean one went viral because winter's makeup artist used it for the unreal glow,1,2025-10-02T20:14:14Z,0,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgyYtQnkTf2V6nX-8Qx4AaABAg,vUblA8O08oQ,@NameeraKhandaker,Can teens use the peel of masks?,0,2025-10-03T08:35:08Z,0,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
Ugx2LYN6sXo05f9HmVF4AaABAg,vUblA8O08oQ,@Roseanne_xtheticsৎ,First,2,2025-10-02T14:06:01Z,1,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
Ugx0VfLq1F9A80srcEh4AaABAg,vUblA8O08oQ,@silviehelina7605,tosowoong,0,2025-10-11T01:49:09Z,0,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgwDMXuNw0GENkeQHgR4AaABAg,vUblA8O08oQ,@LeenaRashid-h7s,Pni me for being under 24 hours 😅,0,2025-10-02T18:41:39Z,0,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgxPe0U-1_MLbdn8QTV4AaABAg,vUblA8O08oQ,@ZoeyaRahman,❤❤❤❤,0,2025-10-02T16:31:02Z,1,K-Beauty vs J-Beauty : I Tried Their Viral Peel-off Mask,Point of Yu,https://www.youtube.com/watch?v=vUblA8O08oQ
UgyhPczemg8X0ia8gOp4AaABAg,JP1AerTIlJQ,@isiscarolina1156,I placed my order 4 months ago and to this day I have not received it and have not received any response from YesStyle. I would like a refund.,22,2025-09-14T20:43:36Z,0,Innovative K-Beauty concealer! #yesstyle #kbeauty #makeup #concealer,YesStyle,https://www.youtube.com/watch?v=JP1AerTIlJQ
UgzpSyWS2m_h-a9U0op4AaABAg,JP1AerTIlJQ,@YasminHamoud-j2r,"Name of product?
Edit: nvm i found it lol its in the decription",0,2025-09-14T16:27:04Z,0,Innovative K-Beauty concealer! #yesstyle #kbeauty #makeup #concealer,YesStyle,https://www.youtube.com/watch?v=JP1AerTIlJQ
Ugz6PB6Y4J9d8wSzpbN4AaABAg,JP1AerTIlJQ,@makeupbymannna,So cool,1,2025-09-14T14:14:33Z,0,Innovative K-Beauty concealer! #yesstyle #kbeauty #makeup #concealer,YesStyle,https://www.youtube.com/watch?v=JP1AerTIlJQ
Ugw58Yh4cLk96s0AR4Z4AaABAg,JP1AerTIlJQ,@valentinasantiago8790,I think goth people can use it 👍,2,2025-09-14T18:11:53Z,2,Innovative K-Beauty concealer! #yesstyle #kbeauty #makeup #concealer,YesStyle,https://www.youtube.com/watch?v=JP1AerTIlJQ
UgxrUb2rCZOY0Al73Pt4AaABAg,JP1AerTIlJQ,@Lifestylewitkamsyyy,❤,0,2025-09-14T14:22:27Z,0,Innovative K-Beauty concealer! #yesstyle #kbeauty #makeup #concealer,YesStyle,https://www.youtube.com/watch?v=JP1AerTIlJQ
Ugw0rvJ8Xk9BVDmVHwp4AaABAg,JP1AerTIlJQ,@Aesthetic010_queen,Third 😭,0,2025-09-14T17:50:57Z,0,Innovative K-Beauty concealer! #yesstyle #kbeauty #makeup #concealer,YesStyle,https://www.youtube.com/watch?v=JP1AerTIlJQ
